EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E085125;DIV09;DEP051;341;JC_Associate;M300121;Undisclosed;20180103;20991231;1;40;5; 95.332,00 
E085186;DIV02;DEP051;443;JC_Senior specialist;M252825;Undisclosed;20180103;20991231;1;40;5; 108.061,00 
E085404;DIV02;DEP051;452;JC_Senior specialist;M252825;Undisclosed;20180103;20991231;1;40;5; 258.802,00 
E085673;DIV09;DEP051;452;JC_Senior specialist;M300121;Undisclosed;20180103;20991231;1;40;5; 96.265,00 
E085741;DIV03;DEP051;452;JC_Senior specialist;M237930;Undisclosed;20180103;20991231;1;40;5; 368.781,00 
E086340;DIV06;DEP051;452;JC_Senior specialist;M109659;Undisclosed;20210127;20991231;1;40;5; 32.834,00 
E086586;DIV02;DEP051;443;JC_Senior specialist;M252825;Undisclosed;20180103;20991231;1;40;5; 375.600,00 
E086664;DIV02;DEP051;443;JC_Senior specialist;M252825;Undisclosed;20180103;20991231;1;40;5; 254.070,00 
E087280;DIV03;DEP051;443;JC_Senior specialist;M266882;Undisclosed;20190926;20991231;1;40;5; 45.144,00 
E089626;DIV03;DEP051;452;JC_Senior specialist;M237930;Undisclosed;20191027;20991231;1;40;5; 116.142,00 
E017695;DIV09;DEP051;443;JC_Senior specialist;M300121;Undisclosed;20200711;20991231;1;40;5; 88.491,00 
E091667;DIV03;DEP051;404;JC_Expert;M237930;Undisclosed;20191121;20991231;1;40;5; 219.141,00 
E094339;DIV02;DEP051;233;JC_Senior specialist;M252825;Undisclosed;20210131;20991231;1;40;5; 79.389,00 
E094828;DIV03;DEP052;452;JC_Senior specialist;M237930;Undisclosed;20191114;20991231;1;40;5; 219.715,00 
E096013;DIV01;DEP052;452;JC_Senior specialist;M144808;Undisclosed;20210205;20991231;1;40;5; 63.308,00 
E098863;DIV03;DEP052;453;JC_Expert;M237930;Undisclosed;20191020;20991231;1;40;5; 294.416,00 
E103866;DIV03;DEP052;454;JC_Manager;M266882;Undisclosed;20190727;20991231;1;40;5; 52.396,00 
E104148;DIV01;DEP052;393;JC_Expert;M144808;Undisclosed;20210202;20991231;1;40;5; 31.399,00 
E020105;DIV03;DEP052;444;JC_Expert;M237930;Undisclosed;20191126;20991231;1;40;5; 130.836,00 
E020119;DIV09;DEP052;446;JC_Director;M300121;Undisclosed;20201113;20991231;1;40;5; 89.182,00 
E022785;DIV03;DEP052;444;JC_Expert;M237930;Undisclosed;20200106;20991231;1;40;5; 60.751,00 
E113211;DIV02;DEP052;454;JC_Manager;M252825;Undisclosed;20210205;20991231;1;40;5; 82.930,00 
E114585;DIV01;DEP052;453;JC_Expert;M144808;Undisclosed;20210127;20991231;1;40;5; 85.181,00 
E114735;DIV02;DEP052;455;JC_Director;M252825;Undisclosed;20201227;20991231;1;40;5; 93.848,00 
E027174;DIV03;DEP052;393;JC_Expert;M237930;Undisclosed;20191227;20991231;1;40;5; 65.937,00 
E027507;DIV03;DEP052;445;JC_Manager;M237930;Undisclosed;20191227;20991231;1;40;5; 246.444,00 
E119581;DIV02;DEP052;293;JC_Senior specialist;M252825;Undisclosed;20210129;20991231;1;40;5; 111.353,00 
E121194;DIV02;DEP052;445;JC_Manager;M252825;Undisclosed;20210121;20991231;1;40;5; 92.776,00 
E032687;DIV03;DEP052;445;JC_Manager;M237930;Undisclosed;20200108;20991231;1;40;5; 80.542,00 
E123482;DIV01;DEP052;454;JC_Manager;M144808;Undisclosed;20210127;20991231;1;40;5; 101.261,00 
E034090;DIV03;DEP052;462;JC_Specialist;M237930;Undisclosed;20191227;20991231;1;40;5; 123.270,00 
E034346;DIV04;DEP052;453;JC_Expert;M095280;Undisclosed;20200426;20991231;1;40;5; 82.640,00 
E034894;DIV03;DEP052;454;JC_Manager;M237930;Undisclosed;20200827;20991231;1;40;5; 372.866,00 
E035336;DIV03;DEP052;445;JC_Manager;M237930;Undisclosed;20200225;20991231;1;40;5; 101.687,00 
E035565;DIV02;DEP052;351;JC_Associate;M252825;Undisclosed;20200215;20991231;1;40;5; 90.519,00 
E131959;DIV03;DEP052;413;JC_Senior specialist;M237930;Undisclosed;20190922;20991231;1;40;5; 258.778,00 
E138406;DIV03;DEP052;445;JC_Manager;M237930;Undisclosed;20190918;20991231;1;40;5; 127.658,00 
E138712;DIV03;DEP052;452;JC_Senior specialist;M237930;Undisclosed;20191126;20991231;1;40;5; 114.557,00 
E150556;DIV03;DEP052;445;JC_Manager;M237930;Undisclosed;20190827;20991231;1;40;5; 84.858,00 
E152049;DIV02;DEP052;445;JC_Manager;M252825;Undisclosed;20190917;20991231;1;40;5; 104.509,00 
E038222;DIV02;DEP052;392;JC_Senior specialist;M252825;Undisclosed;20200305;20991231;1;40;5; 89.120,00 
E038675;DIV03;DEP052;455;JC_Director;M237930;Undisclosed;20200130;20991231;1;40;5; 73.876,00 
E157200;DIV05;DEP052;271;JC_Specialist;M044139;Undisclosed;20190906;20991231;1;40;5; 17.811,00 
E159632;DIV03;DEP052;445;JC_Manager;M237930;Undisclosed;20191129;20991231;1;40;5; 108.939,00 
E163395;DIV02;DEP052;452;JC_Senior specialist;M252825;Undisclosed;20190612;20991231;1;40;5; 103.804,00 
E039862;DIV03;DEP052;452;JC_Senior specialist;M237930;Undisclosed;20200108;20991231;1;40;5; 264.307,00 
E041210;DIV03;DEP052;412;JC_Specialist;M237930;Undisclosed;20200307;20991231;1;40;5; 67.074,00 
E168799;DIV02;DEP052;452;JC_Senior specialist;M252825;Undisclosed;20191126;20991231;1;40;5; 92.237,00 
E172739;DIV02;DEP052;292;JC_Specialist;M252825;Undisclosed;20191203;20991231;1;40;5; 107.072,00 
E299669;DIV04;DEP052;291;JC_Associate;M019974;Undisclosed;20140103;20991231;1;40;5; 28.023,00 
E041510;DIV03;DEP052;452;JC_Senior specialist;M237930;Undisclosed;20200118;20991231;1;40;5; 68.944,00 
E187962;DIV02;DEP052;443;JC_Senior specialist;M252825;Undisclosed;20190926;20991231;1;40;5; 71.436,00 
E190410;DIV02;DEP052;462;JC_Specialist;M252825;Undisclosed;20190911;20991231;1;40;5; 102.871,00 
E192639;DIV03;DEP052;453;JC_Expert;M237930;Undisclosed;20190812;20991231;1;40;5; 241.477,00 
E044105;DIV02;DEP052;261;JC_Associate;M252825;Undisclosed;20200102;20991231;1;40;5; 91.569,00 
M044139;DIV05;DEP052;293;JC_Specialist;M044139;Undisclosed;20201028;20991231;1;40;5; 21.054,00 
E044175;DIV02;DEP052;453;JC_Expert;M252825;Undisclosed;20200503;20991231;1;40;5; 99.407,00 
E206956;DIV02;DEP052;444;JC_Expert;M252825;Undisclosed;20190814;20991231;1;40;5; 73.637,00 
E209320;DIV02;DEP061;445;JC_Manager;M252825;Undisclosed;20190612;20991231;1;40;5; 115.665,00 
E196475;DIV03;DEP061;444;JC_Expert;M237930;Undisclosed;20190912;20991231;1;40;5; 403.926,00 
E045175;DIV03;DEP061;461;JC_Associate;M237930;Undisclosed;20200204;20991231;1;40;5; 78.844,00 
E045588;DIV02;DEP061;453;JC_Expert;M252825;Undisclosed;20200827;20991231;1;40;5; 78.813,00 
E215481;DIV09;DEP061;445;JC_Manager;M300121;Undisclosed;20190711;20991231;1;40;5; 50.261,00 
E045869;DIV03;DEP061;442;JC_Specialist;M237930;Undisclosed;20200109;20991231;1;40;5; 73.201,00 
E216877;DIV03;DEP061;444;JC_Expert;M237930;Undisclosed;20190612;20991231;1;40;5; 253.047,00 
M217443;DIV00;DEP061;602;JC_Senior Executive;M217443;Undisclosed;20191013;20991231;1;40;5; 595.332,00 
E047192;DIV05;DEP061;452;JC_Senior specialist;M044139;Undisclosed;20200127;20991231;1;40;5; 48.295,00 
E048614;DIV02;DEP061;444;JC_Expert;M252825;Undisclosed;20191228;20991231;1;40;5; 33.868,00 
E230427;DIV03;DEP061;443;JC_Senior specialist;M237930;Undisclosed;20191017;20991231;1;40;5; 452.588,00 
E049786;DIV02;DEP061;443;JC_Senior specialist;M252825;Undisclosed;20201204;20991231;1;40;5; 80.112,00 
E238255;DIV01;DEP061;452;JC_Senior specialist;M144808;Undisclosed;20140612;20991231;1;40;5; 123.508,00 
E239003;DIV05;DEP061;442;JC_Specialist;M044139;Undisclosed;20140612;20991231;1;40;5; 50.358,00 
E239128;DIV03;DEP062;442;JC_Specialist;M237930;Undisclosed;20140612;20991231;1;40;5; 136.952,00 
E239479;DIV02;DEP062;452;JC_Senior specialist;M252825;Undisclosed;20140612;20991231;1;40;5; 81.242,00 
E240055;DIV02;DEP062;291;JC_Associate;M252825;Undisclosed;20140612;20991231;1;40;5; 293.243,00 
E240195;DIV02;DEP062;452;JC_Senior specialist;M252825;Undisclosed;20140612;20991231;1;40;5; 83.831,00 
E240340;DIV09;DEP062;461;JC_Associate;M300121;Undisclosed;20140612;20991231;1;40;5; 95.122,00 
E240832;DIV09;DEP062;452;JC_Senior specialist;M300121;Undisclosed;20170103;20991231;1;40;5; 59.005,00 
E241489;DIV02;DEP062;452;JC_Senior specialist;M252825;Undisclosed;20170103;20991231;1;40;5; 363.636,00 
E241676;DIV02;DEP062;232;JC_Senior specialist;M252825;Undisclosed;20170103;20991231;1;40;5; 242.658,00 
E241744;DIV02;DEP062;452;JC_Senior specialist;M252825;Undisclosed;20170103;20991231;1;40;5; 233.368,00 
E242108;DIV02;DEP062;452;JC_Senior specialist;M252825;Undisclosed;20170103;20991231;1;40;5; 190.924,00 
M242774;DIV03;DEP062;447;JC_Executive;M237930;Undisclosed;20170103;20991231;1;40;5; 485.784,00 
E243160;DIV03;DEP063;452;JC_Senior specialist;M237930;Undisclosed;20170103;20991231;1;40;5; 102.071,00 
E244138;DIV02;DEP063;401;JC_Associate;M252825;Undisclosed;20170103;20991231;1;40;5; 210.099,00 
E244224;DIV01;DEP063;443;JC_Senior specialist;M144808;Undisclosed;20170103;20991231;1;40;5; 95.849,00 
E230144;DIV03;DEP063;442;JC_Specialist;M237930;Undisclosed;20170103;20991231;1;40;5; 265.487,00 
E230762;DIV03;DEP064;443;JC_Senior specialist;M237930;Undisclosed;20170103;20991231;1;40;5; 415.987,00 
E244532;DIV02;DEP064;281;JC_Associate;M252825;Undisclosed;20170103;20991231;1;40;5; 59.699,00 
E245656;DIV03;DEP064;291;JC_Associate;M237930;Undisclosed;20170212;20991231;1;40;5; 71.475,00 
E245956;DIV02;DEP081;444;JC_Expert;M252825;Undisclosed;20190722;20991231;1;40;5; 228.637,00 
E246422;DIV03;DEP081;282;JC_Specialist;M237930;Undisclosed;20170212;20991231;1;40;5; 251.701,00 
E246442;DIV03;DEP081;461;JC_Associate;M237930;Undisclosed;20170212;20991231;1;40;5; 100.236,00 
E246698;DIV03;DEP081;322;JC_Senior specialist;M237930;Undisclosed;20170212;20991231;1;40;5; 117.142,00 
E247011;DIV02;DEP081;452;JC_Senior specialist;M252825;Undisclosed;20170212;20991231;1;40;5; 255.255,00 
E247476;DIV02;DEP081;444;JC_Expert;M252825;Undisclosed;20170212;20991231;1;40;5; 94.583,00 
E247977;DIV03;DEP081;261;JC_Associate;M237930;Undisclosed;20170212;20991231;1;40;5; 276.027,00 
E244429;DIV03;DEP081;445;JC_Manager;M237930;Undisclosed;20190706;20991231;1;40;5; 232.102,00 
E248574;DIV03;DEP081;252;JC_Specialist;M237930;Undisclosed;20170212;20991231;1;40;5; 87.149,00 
E244478;DIV03;DEP081;452;JC_Senior specialist;M237930;Undisclosed;20170212;20991231;1;40;5; 55.315,00 
E248811;DIV03;DEP081;351;JC_Associate;M237930;Undisclosed;20170212;20991231;1;40;5; 254.102,00 
E248894;DIV03;DEP082;462;JC_Specialist;M237930;Undisclosed;20170212;20991231;1;40;5; 224.345,00 
E249285;DIV02;DEP082;433;JC_Senior specialist;M252825;Undisclosed;20201230;20991231;1;40;5; 61.873,00 
E249456;DIV03;DEP082;443;JC_Senior specialist;M237930;Undisclosed;20170212;20991231;1;40;5; 273.242,00 
E249554;DIV02;DEP082;443;JC_Senior specialist;M252825;Undisclosed;20170312;20991231;1;40;5; 77.623,00 
E249630;DIV03;DEP083;461;JC_Associate;M237930;Undisclosed;20170312;20991231;1;40;5; 280.149,00 
E250035;DIV01;DEP083;453;JC_Expert;M144808;Undisclosed;20170312;20991231;1;40;5; 46.351,00 
E250289;DIV03;DEP083;452;JC_Senior specialist;M237930;Undisclosed;20170312;20991231;1;40;5; 207.251,00 
E250764;DIV09;DEP083;402;JC_Specialist;M300121;Undisclosed;20170312;20991231;1;40;5; 133.725,00 
E248763;DIV03;DEP083;452;JC_Senior specialist;M237930;Undisclosed;20170312;20991231;1;40;5; 44.163,00 
E248961;DIV03;DEP083;444;JC_Expert;M237930;Undisclosed;20170312;20991231;1;40;5; 60.973,00 
E251108;DIV03;DEP083;443;JC_Senior specialist;M237930;Undisclosed;20170312;20991231;1;40;5; 129.965,00 
E251178;DIV02;DEP083;444;JC_Expert;M252825;Undisclosed;20170312;20991231;1;40;5; 247.673,00 
E252283;DIV02;DEP084;454;JC_Manager;M252825;Undisclosed;20170312;20991231;1;40;5; 72.228,00 
E252718;DIV05;DEP084;442;JC_Specialist;M044139;Undisclosed;20170312;20991231;1;40;5; 85.746,00 
M252825;DIV02;DEP084;457;JC_Senior Executive;M252825;Undisclosed;20170312;20991231;1;40;5; 984.105,00 
E253918;DIV02;DEP091;453;JC_Expert;M252825;Undisclosed;20170312;20991231;1;40;5; 395.449,00 
E254237;DIV03;DEP091;461;JC_Associate;M237930;Undisclosed;20170312;20991231;1;40;5; 263.095,00 
E254387;DIV03;DEP091;361;JC_Associate;M237930;Undisclosed;20170312;20991231;1;40;5; 300.985,00 
E254473;DIV03;DEP091;252;JC_Specialist;M237930;Undisclosed;20170312;20991231;1;40;5; 95.551,00 
E255984;DIV02;DEP091;454;JC_Manager;M252825;Undisclosed;20170412;20991231;1;40;5; 98.780,00 
E256138;DIV02;DEP091;453;JC_Expert;M252825;Undisclosed;20170412;20991231;1;40;5; 254.302,00 
E250915;DIV03;DEP091;454;JC_Manager;M237930;Undisclosed;20190909;20991231;1;40;5; 91.535,00 
E256443;DIV03;DEP091;461;JC_Associate;M237930;Undisclosed;20170412;20991231;1;40;5; 284.257,00 
E256505;DIV01;DEP091;442;JC_Specialist;M144808;Undisclosed;20170412;20991231;1;40;5; 90.539,00 
E257047;DIV03;DEP091;461;JC_Associate;M237930;Undisclosed;20170412;20991231;1;40;5; 221.353,00 
E257215;DIV03;DEP091;442;JC_Specialist;M237930;Undisclosed;20170412;20991231;1;40;5; 267.734,00 
E051849;DIV04;DEP091;432;JC_Specialist;M019974;Undisclosed;20201120;20991231;1;40;5; 34.399,00 
E258590;DIV03;DEP091;371;JC_Associate;M237930;Undisclosed;20170412;20991231;1;40;5; 130.758,00 
E258670;DIV02;DEP091;444;JC_Expert;M252825;Undisclosed;20170412;20991231;1;40;5; 389.415,00 
E258697;DIV02;DEP091;444;JC_Expert;M252825;Undisclosed;20170412;20991231;1;40;5; 74.443,00 
E258739;DIV02;DEP091;402;JC_Specialist;M252825;Undisclosed;20190827;20991231;1;40;5; 134.306,00 
E258937;DIV03;DEP091;454;JC_Manager;M237930;Undisclosed;20170412;20991231;1;40;5; 138.808,00 
E259511;DIV03;DEP091;452;JC_Senior specialist;M237930;Undisclosed;20170412;20991231;1;40;5; 260.941,00 
E260466;DIV02;DEP091;452;JC_Senior specialist;M252825;Undisclosed;20170412;20991231;1;40;5; 277.886,00 
E260474;DIV02;DEP091;292;JC_Specialist;M252825;Undisclosed;20170412;20991231;1;40;5; 292.821,00 
E260750;DIV02;DEP091;444;JC_Expert;M252825;Undisclosed;20170412;20991231;1;40;5; 244.954,00 
E261042;DIV03;DEP091;444;JC_Expert;M237930;Undisclosed;20170412;20991231;1;40;5; 236.015,00 
E261405;DIV02;DEP091;442;JC_Specialist;M252825;Undisclosed;20170412;20991231;1;40;5; 250.954,00 
E261551;DIV01;DEP091;402;JC_Specialist;M144808;Undisclosed;20190619;20991231;1;40;5; 72.594,00 
E261619;DIV03;DEP091;454;JC_Manager;M237930;Undisclosed;20191015;20991231;1;40;5; 225.930,00 
E261658;DIV02;DEP091;461;JC_Associate;M252825;Undisclosed;20170412;20991231;1;40;5; 137.035,00 
E262940;DIV02;DEP091;454;JC_Manager;M252825;Undisclosed;20170412;20991231;1;40;5; 187.679,00 
E263151;DIV09;DEP091;444;JC_Expert;M300121;Undisclosed;20170426;20991231;1;40;5; 66.567,00 
E263253;DIV02;DEP091;361;JC_Associate;M252825;Undisclosed;20170426;20991231;1;40;5; 89.896,00 
E263395;DIV02;DEP091;452;JC_Senior specialist;M252825;Undisclosed;20170426;20991231;1;40;5; 47.840,00 
E263686;DIV03;DEP091;452;JC_Senior specialist;M237930;Undisclosed;20170426;20991231;1;40;5; 185.713,00 
E264178;DIV03;DEP091;301;JC_Associate;M237930;Undisclosed;20190615;20991231;1;40;5; 124.225,00 
E256376;DIV03;DEP091;401;JC_Associate;M237930;Undisclosed;20170426;20991231;1;40;5; 222.475,00 
E264544;DIV03;DEP091;441;JC_Associate;M237930;Undisclosed;20170426;20991231;1;40;5; 96.897,00 
E264862;DIV03;DEP091;461;JC_Associate;M237930;Undisclosed;20170426;20991231;1;40;5; 84.080,00 
E264942;DIV03;DEP091;433;JC_Senior specialist;M237930;Undisclosed;20170426;20991231;1;40;5; 128.245,00 
E265621;DIV02;DEP091;500;JC_Senior Executive;M252825;Undisclosed;20170426;20991231;1;40;5; 244.273,00 
E265658;DIV02;DEP091;212;JC_Specialist;M252825;Undisclosed;20170426;20991231;1;40;5; 83.467,00 
E265767;DIV05;DEP091;442;JC_Specialist;M044139;Undisclosed;20170426;20991231;1;40;5; 79.181,00 
E265901;DIV02;DEP091;432;JC_Specialist;M252825;Undisclosed;20170426;20991231;1;40;5; 105.203,00 
E266311;DIV02;DEP091;443;JC_Senior specialist;M252825;Undisclosed;20170426;20991231;1;40;5; 107.825,00 
E266545;DIV02;DEP091;331;JC_Specialist;M252825;Undisclosed;20141228;20991231;1;40;5; 133.377,00 
M266882;DIV03;DEP091;447;JC_Expert;M266882;Undisclosed;20151227;20991231;1;40;5; 11.044,00 
E267365;DIV02;DEP091;452;JC_Senior specialist;M252825;Undisclosed;20151227;20991231;1;40;5; 118.652,00 
E267514;DIV08;DEP091;452;JC_Senior specialist;M221184;Undisclosed;20151227;20991231;1;40;5; 125.059,00 
E264415;DIV03;DEP091;445;JC_Manager;M237930;Undisclosed;20151227;20991231;1;40;5; 88.840,00 
E268196;DIV02;DEP091;446;JC_Director;M252825;Undisclosed;20151227;20991231;1;40;5; 73.397,00 
E269349;DIV02;DEP091;411;JC_Associate;M252825;Undisclosed;20151227;20991231;1;40;5; 80.805,00 
E269436;DIV03;DEP091;454;JC_Manager;M237930;Undisclosed;20151227;20991231;1;40;5; 421.143,00 
E054815;DIV03;DEP091;431;JC_Associate;M237930;Undisclosed;20200203;20991231;1;40;5; 122.585,00 
E270356;DIV02;DEP091;411;JC_Associate;M252825;Undisclosed;20151227;20991231;1;40;5; 55.656,00 
E270671;DIV02;DEP091;301;JC_Associate;M252825;Undisclosed;20151227;20991231;1;40;5; 76.882,00 
E271718;DIV02;DEP091;442;JC_Specialist;M252825;Undisclosed;20151227;20991231;1;40;5; 84.673,00 
E266648;DIV03;DEP091;443;JC_Senior specialist;M237930;Undisclosed;20151227;20991231;1;40;5; 56.229,00 
E272194;DIV02;DEP091;443;JC_Senior specialist;M252825;Undisclosed;20151227;20991231;1;40;5; 103.396,00 
E272422;DIV01;DEP091;452;JC_Senior specialist;M144808;Undisclosed;20201230;20991231;1;40;5; 84.914,00 
E272781;DIV03;DEP091;443;JC_Senior specialist;M237930;Undisclosed;20151227;20991231;1;40;5; 65.538,00 
E272808;DIV03;DEP091;452;JC_Senior specialist;M237930;Undisclosed;20151227;20991231;1;40;5; 95.196,00 
E273434;DIV03;DEP091;453;JC_Expert;M237930;Undisclosed;20151227;20991231;1;40;5; 96.856,00 
E274097;DIV02;DEP091;453;JC_Expert;M252825;Undisclosed;20151227;20991231;1;40;5; 86.158,00 
E274203;DIV03;DEP091;454;JC_Manager;M237930;Undisclosed;20190620;20991231;1;40;5; 85.999,00 
E274811;DIV02;DEP091;312;JC_Specialist;M252825;Undisclosed;20151227;20991231;1;40;5; 93.964,00 
E276272;DIV02;DEP091;444;JC_Expert;M252825;Undisclosed;20151227;20991231;1;40;5; 88.018,00 
E276456;DIV02;DEP091;221;JC_Associate;M252825;Undisclosed;20151227;20991231;1;40;5; 105.093,00 
E270979;DIV03;DEP091;452;JC_Senior specialist;M237930;Undisclosed;20151227;20991231;1;40;5; 50.082,00 
E276524;DIV02;DEP091;442;JC_Specialist;M252825;Undisclosed;20151227;20991231;1;40;5; 80.745,00 
E276634;DIV09;DEP091;444;JC_Expert;M300121;Undisclosed;20151227;20991231;1;40;5; 55.553,00 
E271880;DIV03;DEP091;452;JC_Senior specialist;M237930;Undisclosed;20151227;20991231;1;40;5; 80.614,00 
E276873;DIV02;DEP091;454;JC_Manager;M252825;Undisclosed;20151227;20991231;1;40;5; 81.348,00 
E276948;DIV03;DEP091;443;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 101.051,00 
E277282;DIV02;DEP091;361;JC_Associate;M252825;Undisclosed;20160127;20991231;1;40;5; 88.672,00 
E277443;DIV03;DEP091;431;JC_Associate;M237930;Undisclosed;20160127;20991231;1;40;5; 127.912,00 
E277603;DIV03;DEP091;455;JC_Director;M237930;Undisclosed;20160127;20991231;1;40;5; 224.774,00 
E277747;DIV02;DEP091;362;JC_Specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 299.058,00 
E277846;DIV05;DEP091;362;JC_Specialist;M044139;Undisclosed;20160127;20991231;1;40;5; 66.751,00 
E278576;DIV03;DEP091;462;JC_Specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 91.958,00 
E279983;DIV02;DEP091;453;JC_Expert;M252825;Undisclosed;20160127;20991231;1;40;5; 86.256,00 
E280104;DIV08;DEP091;453;JC_Expert;M221184;Undisclosed;20160127;20991231;1;40;5; 112.528,00 
E280139;DIV02;DEP091;444;JC_Expert;M252825;Undisclosed;20160127;20991231;1;40;5; 86.689,00 
E280274;DIV03;DEP091;443;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 128.174,00 
E280278;DIV03;DEP092;454;JC_Manager;M237930;Undisclosed;20190730;20991231;1;40;5; 135.551,00 
E281696;DIV03;DEP092;442;JC_Specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 267.219,00 
E282189;DIV03;DEP092;252;JC_Specialist;M237930;Undisclosed;20190802;20991231;1;40;5; 249.989,00 
E282234;DIV02;DEP092;442;JC_Specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 81.375,00 
E282371;DIV02;DEP092;252;JC_Specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 90.743,00 
E282612;DIV02;DEP092;452;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5; 269.570,00 
E282726;DIV03;DEP092;443;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 74.056,00 
E282948;DIV03;DEP092;444;JC_Expert;M237930;Undisclosed;20160127;20991231;1;40;5; 136.325,00 
E283320;DIV03;DEP092;452;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5; 127.976,00 
E283665;DIV04;DEP092;431;JC_Associate;M095280;Undisclosed;20160527;20991231;1;40;5; 74.835,00 
E283744;DIV03;DEP092;431;JC_Associate;M237930;Undisclosed;20160527;20991231;1;40;5; 83.853,00 
E283996;DIV03;DEP092;445;JC_Manager;M237930;Undisclosed;20160527;20991231;1;40;5; 79.582,00 
E284241;DIV03;DEP092;454;JC_Manager;M237930;Undisclosed;20191126;20991231;1;40;5; 114.395,00 
E284601;DIV03;DEP092;443;JC_Senior specialist;M237930;Undisclosed;20190814;20991231;1;40;5; 70.706,00 
E284913;DIV03;DEP092;443;JC_Senior specialist;M237930;Undisclosed;20191013;20991231;1;40;5; 59.628,00 
E285378;DIV02;DEP092;455;JC_Director;M252825;Undisclosed;20160527;20991231;1;40;5; 61.572,00 
E286755;DIV02;DEP092;452;JC_Senior specialist;M252825;Undisclosed;20160527;20991231;1;40;5; 97.685,00 
E286888;DIV03;DEP092;454;JC_Manager;M237930;Undisclosed;20160527;20991231;1;40;5; 48.370,00 
E286939;DIV02;DEP092;434;JC_Expert;M252825;Undisclosed;20160527;20991231;1;40;5; 84.299,00 
E273393;DIV03;DEP092;453;JC_Expert;M237930;Undisclosed;20160527;20991231;1;40;5; 60.159,00 
